사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,자치구
202302,2호선,영등포구청,32,1,4804,2889,11398,11508,35281,34311,45294,118743,27699,52275,21309,26174,22570,23473,24411,24073,25988,26723,28206,25405,28876,25435,35181,28831,51855,34821,100385,53299,36032,36716,26616,21107,26150,19386,19294,17171,9193,11341,1486,4163,3,148,0,0,0,0,20230303,영등포구
202302,2호선,왕십리(성동구청),730,2,6112,1112,8721,6470,21987,10873,42590,25059,27055,17178,17347,13853,18499,15575,20476,17700,22370,18751,22177,18725,23128,20574,26131,24334,31083,33741,35161,54734,21422,34742,21324,20268,25310,18069,25661,16667,14211,11981,2382,4507,4,69,0,1,0,0,20230303,성동구
202302,2호선,용답,2,0,1942,175,2861,1070,6983,1457,12757,3135,6560,1915,4581,2051,4047,2296,4240,2463,4609,3057,4103,3486,3799,4232,4233,5455,4166,6197,3566,10422,2238,7112,1564,4689,1289,5531,945,4904,477,2901,98,976,0,0,0,0,0,0,20230303,성동구
202302,2호선,용두(동대문구청),23,0,1005,54,1505,956,4534,2220,8629,5321,4405,3097,3413,2897,3355,3242,3689,3181,3834,4047,4244,4264,4521,4242,4821,4112,4706,4432,5457,7737,2284,4909,1662,2954,1485,2828,833,2186,399,1279,55,482,0,3,0,0,0,0,20230303,동대문구
202302,2호선,을지로3가,9,0,1005,1514,2391,18281,5205,66286,10146,172723,12458,68989,15848,29775,19405,26394,20982,24452,23987,27287,28505,24220,33538,22410,40066,24163,83654,28938,136536,34556,54522,20285,39629,11299,43802,10086,36205,8610,20198,5655,3094,1648,2,92,0,1,0,0,20230303,중구
202302,2호선,을지로4가,1,0,866,1106,1775,12042,4318,30915,8587,76313,9871,38913,12015,23836,15391,23624,16757,21480,19032,21513,22272,19751,24749,18207,31072,16107,56302,16124,67246,16379,28046,10093,16432,6411,13934,6258,9510,6073,4463,4086,755,1294,1,60,0,0,0,0,20230303,중구
202302,2호선,을지로입구,84,2,2206,2655,3339,23161,9530,119940,15100,323947,20138,151292,25412,69221,35107,63595,40590,57517,50823,54890,58388,50127,70848,47515,82074,47262,151131,55789,271395,58532,119249,34241,103784,21639,73821,19939,54864,17128,22213,10304,2992,3959,0,745,0,0,0,0,20230303,중구
202302,2호선,이대,12,0,3227,731,7959,5412,24245,10492,35213,33101,21165,30190,16346,23386,17701,20694,22975,23044,23003,26272,21828,22549,25112,22942,28458,23718,38210,27975,33022,40665,21001,30697,16374,19997,14816,18752,12808,18627,4856,13195,728,3970,2,62,0,0,0,0,20230303,마포구
202302,2호선,잠실(송파구청),80,8,11896,4478,41964,29563,110019,73758,156682,179145,114805,177684,78293,127648,80519,119447,89725,112955,97709,115385,106968,111118,125539,120997,146444,134676,187174,166640,232705,225214,167816,150016,176375,95295,152395,87954,94923,81601,29498,45889,4296,9275,1,200,0,0,0,0,20230303,송파구
202302,2호선,잠실나루,6,0,2973,1632,10282,9582,32535,20037,43621,35998,28882,23845,23577,18421,23147,16199,22400,19844,20713,20854,21988,18849,23930,18817,27938,19264,34959,24779,29551,37262,14103,28108,10508,17127,7884,17155,6064,16450,2709,9094,395,2713,0,63,0,0,0,0,20230303,송파구
202302,2호선,잠실새내,41,0,4656,801,14927,7679,48300,14409,71445,26894,47402,29874,31758,23343,30265,25303,32943,28516,32446,31841,29919,33601,33313,37168,34007,41938,38036,56471,41426,83661,29667,58013,26623,34433,26233,30077,25193,28449,14274,16055,2174,4745,1,135,0,0,0,0,20230303,송파구
202302,2호선,종합운동장,31,0,1248,912,5211,8037,14462,11155,21110,18833,15572,14791,11232,11251,10550,8049,11283,10845,10336,12759,16244,12026,13427,14606,14242,13747,15638,16610,15665,25711,10140,16613,8147,10036,9877,10321,5776,9660,1882,5669,271,1566,1,108,0,1,0,0,20230303,송파구
202302,2호선,충정로(경기대입구),14,0,2880,921,6059,7051,14667,19437,21081,58708,13773,26192,9884,12650,10803,10252,11419,10604,12208,12648,13280,11559,13963,11649,17184,13084,28713,15857,46550,21209,14684,15009,9813,9814,9775,9686,6887,9038,3101,6085,623,1810,0,38,0,0,0,0,20230303,서대문구
202302,2호선,한양대,4,0,844,338,2070,5111,4922,9481,8044,31211,5586,33357,5130,18764,7720,12280,11004,12886,11284,16331,10214,12385,12130,9681,19476,8301,30166,8505,26815,9768,11606,6509,8224,5105,7880,4556,6855,4455,3648,3278,852,1060,3,13,0,1,0,0,20230303,성동구
202302,2호선,합정,57,4,8687,2631,16157,12730,39059,30027,52197,92748,33941,83255,25744,50571,27869,51504,34292,53910,38732,60876,42013,55124,47335,55493,54445,63509,75057,81508,114989,115427,76370,78902,63189,40801,70569,33542,67090,28461,35716,20600,6002,7514,4,178,0,0,0,0,20230303,마포구
202302,2호선,홍대입구,958,13,25149,3237,27475,15583,56849,31989,74567,94350,53823,111406,46254,91458,53830,116457,62598,142057,73192,153764,83906,147377,102718,149014,131151,152249,159588,178119,191309,215940,158705,157748,153030,86844,179684,68675,176559,56523,93479,40775,12250,15292,4,1624,1,0,0,0,20230303,마포구
202302,3호선,가락시장,42,8,2580,403,6502,5244,17735,10958,20370,27915,14922,14512,13313,10026,12986,10756,13182,11626,13293,11985,13239,12224,14491,13683,15779,15179,20740,18308,29241,23997,11973,17106,9433,10982,8253,9595,5779,9253,2470,5222,352,1864,5,51,0,0,0,0,20230303,송파구
202302,3호선,경복궁(정부서울청사),44,1,2241,1469,5079,11965,12138,34452,18244,114077,17491,62921,16244,45819,20243,47565,24993,44395,32749,43222,39184,37613,46985,30795,56618,27310,74570,28154,102215,31260,42413,19744,34265,11054,33999,10253,22910,9472,8658,5051,942,1400,0,37,1,1,0,0,20230303,종로구
202302,3호선,경찰병원,20,0,2581,272,6799,2879,20537,7981,25186,27587,14688,14038,10907,8109,9880,6748,9296,7655,9625,9096,9693,8126,10317,8712,9797,9633,15166,14628,20223,21479,7143,16258,5943,9929,4971,8584,3348,8449,1086,5051,129,1473,0,0,0,0,0,0,20230303,송파구
202302,3호선,고속터미널,136,4,4488,3479,6074,29533,23272,42457,41491,71009,51508,87365,54914,89080,68542,98828,80770,93339,86411,92803,95404,97440,107169,101909,119276,99913,134900,106588,128230,114030,108768,71904,117705,44841,73929,33823,44933,24432,15715,11814,1761,2038,0,2,0,0,0,0,20230303,서초구
202302,3호선,교대(법원.검찰청),61,1,1456,723,3449,6069,7666,17180,12198,46173,10171,35808,10909,16016,13732,12188,15970,11615,20078,11796,23570,10636,25024,9584,27662,10410,44404,15519,64427,20552,29273,10919,25174,5509,26457,4396,22234,4082,8315,2157,1217,713,0,1,0,0,0,0,20230303,서초구
202302,3호선,구파발,58,1,9877,1138,28081,8181,80061,17775,75423,24373,42437,23776,30823,24888,29497,22510,30159,25048,28706,26748,28863,27735,30861,27971,32583,33704,34482,38908,28904,71161,18140,60614,14757,33771,12931,30448,10388,27420,3126,19336,519,8020,1,237,0,0,0,0,20230303,은평구
202302,3호선,금호,26,4,4044,407,8838,2111,23479,3609,34877,7839,22216,6027,14166,5813,12370,6570,12499,7110,11566,9006,9696,9741,9571,12026,10599,14355,10918,19872,10971,28377,7146,20319,5233,14331,3936,12284,3209,11987,1443,6274,215,1808,0,1,0,0,0,0,20230303,성동구
202302,3호선,남부터미널(예술의전당),14,0,2323,1267,8152,21900,25563,56799,41258,147768,34377,82230,34666,49223,38508,39857,39800,41639,43254,49609,44021,46963,47554,45848,60315,45996,102960,53385,133199,65982,62054,40994,43034,24524,39334,18539,37901,14398,9296,8582,823,2413,0,0,0,0,0,0,20230303,서초구
202302,3호선,녹번,72,3,9122,784,22587,3181,65529,6634,71034,16239,41293,9774,26544,9121,22092,9445,22081,11597,20088,12753,16930,14889,15720,18411,16607,24953,17121,32536,19398,57881,9643,50301,7110,29097,5627,26002,4335,23300,1647,14067,197,3742,0,1,1,2,0,0,20230303,은평구
202302,3호선,대청,53,1,3101,997,9378,5800,24073,12916,32883,25834,18607,12202,15119,8344,13912,7971,14103,9856,14384,10538,13185,11361,14886,13209,16565,14162,22230,19181,25254,26893,11134,22973,7977,14627,6408,13576,4581,14859,1591,7889,222,2630,0,0,0,0,0,0,20230303,강남구
202302,3호선,대치,8,0,2321,611,11300,7486,21653,16572,23890,28402,15625,22203,13331,16174,14032,14673,16335,18408,18072,21897,16367,18704,18410,18661,21154,20927,32420,28021,29062,28569,17284,22594,12559,12584,16875,12340,31793,10809,3108,6397,351,1960,0,2,0,0,0,0,20230303,강남구
202302,3호선,도곡,54,0,731,383,2793,4848,7739,10906,10026,18433,6532,14775,5789,7757,6316,7755,6663,6570,7094,7214,7549,6279,9430,6214,11001,6285,16172,8105,17078,9565,8419,7878,6014,4489,4993,4243,3909,4349,956,2535,144,1544,0,190,0,0,0,0,20230303,강남구
202302,3호선,독립문,163,0,4360,643,5069,4470,12848,11637,16987,17609,13235,14772,11898,15508,12206,11399,14517,10983,13763,12682,13961,11345,14443,11799,14899,11506,16194,12653,15045,15481,7058,12856,5314,8193,4342,7507,3106,6739,1032,4257,122,1852,0,586,0,0,0,0,20230303,서대문구
202302,3호선,동대입구,20,1,1520,934,2369,7395,4809,14299,7550,42682,6353,27615,5846,18959,7809,16601,8801,15281,10088,15646,14431,14883,13516,13787,20231,11178,25389,13653,43949,15898,17846,8717,14432,5190,14162,4754,11001,3635,2898,2174,362,725,1,44,0,0,0,0,20230303,중구
202302,3호선,매봉,3,0,1415,589,5866,7878,14873,21121,19599,69904,13687,32879,12231,14594,12391,13433,12792,12444,13532,12711,16111,11655,17565,11847,20325,12936,36971,17599,60729,22388,20935,15721,14896,9215,15657,8129,9587,7923,3060,4314,368,1277,0,39,0,0,0,0,20230303,강남구
202302,3호선,무악재,26,0,1670,122,5226,1140,14806,2477,18006,5058,11404,3166,7900,3483,6663,3405,6599,3994,6130,4334,5522,5011,5039,6372,5399,7588,6117,9964,6677,15439,3050,13034,2228,8238,1856,7698,1200,6540,498,4449,84,1190,0,0,0,0,0,0,20230303,서대문구
202302,3호선,불광,33,1,8214,978,17960,4026,46945,9150,57239,27375,33932,25763,24361,22546,22650,21902,24587,23532,24568,26310,24741,26865,26165,29562,27237,31994,26835,37515,28050,56836,15454,46298,12242,27101,10628,24030,7153,20547,2980,12816,406,4155,0,0,0,0,0,0,20230303,은평구
202302,3호선,수서,175,1,4350,2156,10581,16234,30407,29117,42880,52184,29430,32690,30331,23294,25704,18979,31317,23995,28872,22509,22275,22981,31898,27337,35397,31202,42028,37420,50773,50012,22647,38115,22415,25700,15633,22404,15316,20354,6873,7961,681,2960,2,208,0,0,0,0,20230303,강남구
202302,3호선,신사,55,3,3534,1669,5680,16554,10018,41578,16186,96241,13788,130304,17551,69539,24104,49208,28725,48121,33748,51816,42101,47775,50375,44155,60080,46346,86291,54173,125292,66814,89792,35759,63031,16504,66312,12596,56355,10047,25637,6946,3534,3080,0,0,0,0,0,0,20230303,강남구
202302,3호선,안국,13,0,1383,1393,2423,18073,5144,72728,8880,105405,9919,71046,12416,56741,18564,64864,26911,57320,32528,55132,43148,50369,57362,41011,73215,34320,111420,29691,118716,26372,53566,12511,43749,6582,38398,5250,21438,4592,7049,2717,657,751,0,0,0,0,0,0,20230303,종로구
202302,3호선,압구정,103,4,2509,2080,7047,20638,13638,42877,22217,144020,18749,149274,24596,80188,31421,65074,37913,53084,41655,57068,51224,50429,62434,48041,69507,46989,93422,54843,137290,58082,93033,32302,71285,16016,54027,12480,37178,10580,12202,5908,1891,2157,2,214,0,0,0,0,20230303,강남구
202302,3호선,약수,132,1,6060,876,9030,5649,21822,10888,36278,30855,26409,19765,18591,14525,17086,14555,18926,14942,19380,15384,18203,16955,18784,18537,20319,21663,24222,26733,31652,41360,17694,26814,13925,17278,14394,15339,11261,14810,4961,8325,739,3085,0,382,0,0,0,0,20230303,중구
202302,3호선,양재(서초구청),73,7,4368,2524,11798,39625,29559,97206,41717,225529,30377,115670,28017,56237,31390,47311,36138,42213,42064,46351,46251,40506,54589,39858,66361,42508,117905,61000,188840,72326,84510,50255,61810,30779,56911,27330,38549,23924,13361,12815,1434,3481,0,3,0,0,0,0,20230303,서초구
202302,3호선,연신내,203,12,22798,1445,44298,9389,112456,14538,133522,30437,79384,30957,53434,31656,51213,33418,55487,37584,51806,40010,47425,43113,48312,51836,49828,61558,47393,76227,43962,126466,30426,108914,24426,62217,22792,56042,19365,48671,9489,33254,1548,11065,0,8,0,0,0,0,20230303,은평구
202302,3호선,오금,37,2,3519,8,7384,2242,23300,5034,28523,13004,14492,5720,8939,4570,7561,4313,8295,5490,7845,6250,6737,5764,6591,7745,7682,8835,10937,12997,12011,19639,4682,14368,3467,9815,2856,8771,2347,10533,702,5604,95,2120,1,1,1,1,0,0,20230303,송파구
202302,3호선,옥수,172,4,2557,857,7778,3979,19930,6827,28015,12840,20507,10108,14180,8152,13730,9968,13757,10433,14059,11956,13393,12807,13653,15163,14832,17190,16552,22958,16194,31440,10234,22929,8017,15226,7344,13751,4841,13670,1980,6743,353,1834,0,0,1,0,0,0,20230303,성동구
202302,3호선,을지로3가,17,0,514,937,888,8563,1954,32930,3661,79087,5746,31296,7281,15756,9524,13718,9762,13049,11197,13810,13854,12086,15772,12016,19514,13095,40943,15659,67410,18802,26694,10630,18526,4997,19154,3938,14797,2900,7865,1893,981,611,2,4,0,0,0,0,20230303,중구
202302,3호선,일원,5,1,1896,1505,7610,9335,19811,27466,22872,22318,16799,18706,17606,15741,17767,12359,18151,14587,15503,15495,17561,15391,20600,13580,25369,13012,35309,14657,18263,19671,9690,16676,6061,10697,4214,10647,3426,11280,1465,4991,134,1567,0,17,0,0,0,0,20230303,강남구
202302,3호선,잠원,0,0,1058,971,3901,6776,9884,5408,15033,8077,10011,6456,7161,5002,7451,4926,7691,5274,7176,6665,6841,6227,7377,6865,11316,7360,11471,9829,9193,12732,5191,9382,3557,5945,3423,6163,2062,7206,673,3520,110,986,0,1,0,0,0,0,20230303,서초구
202302,3호선,종로3가,24,3,670,836,1005,5191,1451,14239,2379,43427,3478,40304,5657,31394,8405,26278,10076,25184,11264,22585,13888,21187,17618,18795,20819,16935,31422,16608,52197,16999,28984,9290,17124,4702,18911,3532,14516,2537,6346,1723,562,619,0,16,0,0,0,0,20230303,종로구
202302,3호선,충무로,0,0,0,0,0,0,2,0,1,0,1,0,2,0,2,0,1,0,1,0,3,0,1,0,1,0,1,0,4,0,6,0,8,0,4,0,1,0,4,0,5,0,0,0,0,0,0,0,20230303,중구
202302,3호선,학여울,4,0,451,204,1582,1417,3417,3177,4624,8595,3046,5768,2464,5440,3303,4627,4267,4829,4844,5538,4955,5105,6092,4459,7030,3376,8006,3655,7697,4111,2665,3380,1662,2181,1542,2012,954,1719,241,1158,46,370,0,0,0,0,0,0,20230303,강남구
202302,3호선,홍제,88,3,8651,1211,20903,5336,58412,9023,65428,21105,41216,16376,30003,15753,28518,15665,30198,18083,26773,19879,24107,22512,23807,28186,25713,31195,25141,39495,24333,59892,13467,50546,10784,29510,8983,27583,6356,23337,2542,15213,377,3888,0,0,0,0,0,0,20230303,서대문구
202302,4호선,길음,16,2,8974,1734,29398,7014,78825,10274,79823,24115,46503,19088,32712,16741,28593,17995,30640,22037,28708,25311,25674,24454,26197,28300,29199,34706,31860,46511,29058,74328,16371,61487,12275,37447,10039,34620,9633,33110,3223,19841,487,5798,0,0,0,0,0,0,20230303,성북구
202302,4호선,남태령,27,0,446,33,826,1135,1883,3520,3029,5281,2469,1929,2151,1205,2119,1027,2167,1218,1826,1191,1757,1314,1794,1337,2712,1488,5062,1534,4067,1674,1631,1531,988,1459,779,1085,324,791,156,490,17,148,0,0,0,0,0,0,20230303,서초구
202302,4호선,노원,201,0,10673,610,21101,6632,45879,9798,49585,26238,29584,29275,24619,23001,24139,22798,28592,27059,27521,31429,27380,30785,28182,32705,30963,39856,32407,50928,32707,78489,23722,62857,24469,35480,23911,30917,21640,26916,10985,18160,2189,6277,3,746,0,0,0,0,20230303,노원구
202302,4호선,당고개,45,2,7546,35,13702,4104,35867,4558,32831,9243,20469,9557,15349,9024,13912,8228,14492,9229,14207,9707,12948,10252,11942,12257,12228,15034,12142,17664,11868,24537,6772,24183,4913,15657,4078,14011,2713,13195,1201,9253,257,3439,0,374,0,0,0,0,20230303,노원구
202302,4호선,동대문,238,6,4263,2076,2463,12097,4238,30039,5891,65417,10194,58880,15878,52546,21640,50454,28023,44179,33686,41235,42718,38928,51165,31835,60044,23964,81543,19005,60211,16385,31172,16758,22943,11605,23315,7626,13738,5454,5811,5016,757,1155,2,87,0,0,0,0,20230303,종로구
202302,4호선,동대문역사문화공원(DDP),336,8,5155,1438,3865,11753,6463,24846,9687,62162,11837,35172,13490,25049,16446,24539,18985,23607,21159,24219,25919,23076,31592,20542,37713,19060,54577,20631,74681,22290,38628,22939,29100,14227,27716,11951,21555,9835,10783,6121,1793,1995,0,32,0,0,0,0,20230303,중구
202302,4호선,동작(현충원),5,0,205,147,459,1642,1475,3027,2095,4464,1749,2718,1423,2603,1845,1880,1781,1887,1812,2558,1969,2477,2757,2372,3484,2232,4423,2480,4517,2927,1768,1884,1427,2030,1168,924,824,692,337,479,54,299,3,74,0,0,0,0,20230303,동작구
202302,4호선,명동,21,3,1213,854,2842,14283,5065,41754,9853,102815,18113,69287,23810,47853,28646,49678,30827,52885,34206,52855,39388,48969,50642,46347,59194,46163,78078,47863,118318,45682,63795,33243,54007,22481,48030,17315,35742,13094,12855,7508,938,2325,1,111,0,0,0,0,20230303,중구
202302,4호선,미아(서울사이버대학),58,3,10031,1885,18478,5811,40852,11011,46941,28647,31484,18917,22689,14652,21559,15062,23393,15489,23588,18083,21240,19013,20311,23435,23134,26401,24233,32076,27131,43007,15607,37117,10068,22444,8026,19790,6928,17912,2614,11890,377,3373,0,0,0,0,0,0,20230303,강북구
202302,4호선,미아사거리,61,0,14102,2041,33230,7355,82193,13405,89806,28872,57584,28637,41297,25399,38235,27305,40206,31326,40750,32760,39117,36601,39262,44039,41068,52204,39310,65559,40780,96816,29384,77613,28197,45472,17311,41785,13469,37004,6542,20959,1090,5647,0,0,0,0,0,0,20230303,강북구
202302,4호선,사당,103,56,9098,1288,24351,17698,64899,20473,76967,31970,63035,26605,42913,23760,36282,31814,37674,32805,37354,28565,37152,27800,35399,32199,37532,43383,44548,63196,48103,90665,33393,62160,31270,34393,35189,31031,31285,27918,15237,18563,1596,5315,5,498,1,1,0,0,20230303,동작구
202302,4호선,삼각지,3,0,628,294,1846,4598,6281,12219,9526,19839,5758,10224,4840,8709,5033,9960,6452,10715,7388,10652,7924,9877,8731,10212,10525,12384,15549,15732,23139,21136,10842,12799,10030,6775,11961,5251,11256,4737,5739,3350,796,1123,0,5,0,0,0,0,20230303,용산구
202302,4호선,상계,27,0,12501,302,33464,6467,77857,9591,68124,18780,40231,15915,30044,14533,26748,14845,28668,18998,26319,20360,23082,21648,22399,25033,24089,31701,24646,39446,22240,61432,14455,57362,10807,34291,10279,30632,10548,28755,3196,19334,462,5240,2,501,0,0,0,0,20230303,노원구
202302,4호선,서울역,188,5,4094,758,5577,13847,11049,36241,14090,81029,12208,50599,11439,27496,12936,26365,14327,31594,13441,30331,14115,28938,15150,31556,20627,34418,42002,40030,59205,40241,23144,31341,15283,21460,13060,18784,9700,15807,4572,8183,515,2663,0,221,0,0,0,0,20230303,용산구
202302,4호선,성신여대입구(돈암),17,4,5290,1463,16562,6496,40340,12302,48186,28747,32155,24066,25643,20886,25733,20909,29772,25003,30693,27829,29167,26952,31096,29556,34382,34672,38944,45294,42182,63878,26667,50511,24012,31241,26116,28720,23703,26129,10954,16815,1777,5677,1,1,0,0,0,0,20230303,성북구
202302,4호선,수유(강북구청),80,4,19055,2781,43201,10228,100869,17690,112930,50645,71390,37102,51424,28847,48173,30884,50909,33908,49982,39051,46766,41586,46089,49761,49204,62507,52532,78038,60146,119255,35253,107985,26820,65168,24339,56991,19883,52753,11553,35436,2044,9033,0,0,0,0,0,0,20230303,강북구
202302,4호선,숙대입구(갈월),8,2,2513,570,6883,6158,15998,18154,24072,44766,18260,25277,15070,17413,15471,16037,18634,16949,18216,17099,18967,17014,19637,18147,24785,20811,35574,28228,46102,36921,21994,24146,19723,14822,19419,13033,16985,12057,8939,7486,1111,1946,0,0,0,1,0,0,20230303,용산구
202302,4호선,신용산,8,1,1525,856,3809,10703,10797,32944,15974,88438,13248,64836,12343,31081,16439,26701,17755,27481,21146,28315,21807,26332,28532,26976,36516,28186,60010,34546,91880,40735,44260,24863,35027,13086,34632,10176,25072,7406,11792,4087,1439,1137,0,2,0,0,0,0,20230303,용산구
202302,4호선,쌍문,206,23,21053,950,46757,7953,112245,12108,118388,24785,71640,20133,49893,18928,43538,20585,45087,24206,39753,26991,35529,29421,32228,38583,33874,48699,34312,63122,32704,99757,20616,93398,15253,56774,12441,50356,9486,47772,4588,30309,587,9178,0,5,0,0,0,0,20230303,도봉구
202302,4호선,이촌(국립중앙박물관),5,1,1155,812,4129,5906,10689,11057,14955,26983,11448,28869,9897,26843,12708,22007,18278,21538,19020,23658,20774,21975,25604,19819,31617,16458,35587,16343,30276,20023,11341,14050,9327,8674,7878,7653,4261,6922,1568,3976,188,1288,0,19,0,0,0,0,20230303,용산구
202302,4호선,창동,1755,25,14146,2548,34322,11447,76145,15927,72160,34631,46750,28911,38703,26790,36711,27040,39210,32437,37836,37375,34985,41384,37488,44578,42108,49166,43802,59531,45210,85064,24896,73166,19178,44070,17282,38602,13710,35839,6554,22130,1214,8240,1,99,0,0,0,0,20230303,도봉구
