사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,자치구,총승차인원,총하차인원,총유동인구
202412,7호선,상봉,420,7,11068,1375,20058,8000,52805,12188,74183,28190,39205,19250,25688,17804,24014,20273,27255,22304,27173,23595,26423,24632,28550,28667,31616,35503,34391,45810,34879,70411,23786,56277,19131,33866,18998,28187,15125,27608,8219,17053,1606,7822,11,139,0,0,0,0,20250103,중랑구,544604,528961,1073565
202412,7호선,수락산,100,2,10135,812,19663,5300,45455,7954,46659,16812,30643,14958,22989,15767,21053,16995,22248,19106,22540,16328,23336,17813,23205,21568,22858,27008,20966,32078,18719,42332,11733,39952,9073,25889,7275,21211,4623,19285,2404,12351,367,4818,0,33,0,0,0,0,20250103,노원구,386044,378372,764416
202412,7호선,신대방삼거리,80,5,9918,681,18326,4724,48929,8706,73020,18512,41853,15398,25997,13829,23159,14494,24300,16225,22324,17968,21004,20231,20634,24651,23047,28973,21440,38895,21343,58987,12778,43410,10530,27059,9631,26444,7021,22476,3615,14928,718,5695,12,75,0,0,0,0,20250103,동작구,439679,422366,862045
202412,7호선,신풍,313,8,13945,1258,15700,5290,39020,11312,49837,20839,29612,13566,19138,11996,17200,11965,18339,12964,17693,14067,15831,14828,17234,18628,19200,23710,19343,31423,19881,40820,11708,29000,8960,18791,7711,18350,5544,16244,2510,9647,445,3190,16,479,0,0,0,0,20250103,영등포구,349180,328375,677555
202412,7호선,이수,23,1,4599,1673,9468,16715,26182,15801,40931,42415,29105,29571,21410,21237,21539,21872,24498,22848,25576,24407,27148,25168,30462,28163,36529,33209,40938,45218,45241,58582,28967,36825,27001,20967,30183,18105,26433,15459,13988,9592,2264,3201,18,94,0,0,0,0,20250103,동작구,512503,491123,1003626
202412,7호선,장승배기,9,1,5853,1668,10419,8178,26987,8529,38192,17884,24422,11863,16481,9804,14747,10921,15152,12088,15143,12879,14379,13543,14877,15904,17975,18455,18459,22306,16322,31171,8737,21895,7282,15315,6589,14201,5080,12892,2157,8408,539,2832,4,17,0,0,0,0,20250103,동작구,279805,270754,550559
202412,7호선,장암,0,0,2238,127,8086,978,18671,1284,11013,1521,5009,2066,2961,2254,2625,2982,3070,2932,3502,2099,3722,1607,4037,1775,3713,2121,3766,2926,3127,4179,1773,3173,1083,2062,739,937,528,1113,199,721,43,308,0,0,0,0,0,0,20250103,의정부시,79905,37165,117070
202412,7호선,중계,22,0,8810,2148,23788,4808,60290,15502,63015,27798,35513,15496,26812,12765,25113,15082,25842,15320,21661,16962,22282,17343,21419,20788,24583,24265,23260,31231,17926,46908,9966,43357,7551,27186,7862,24092,6064,21557,2795,13703,361,4381,4,35,0,0,0,0,20250103,노원구,434939,400727,835666
202412,7호선,중곡,4,0,6479,788,12405,4284,29330,15587,43626,29305,28231,16321,19217,10819,17115,9978,18444,12016,16712,12823,15834,13713,15839,17268,22046,20678,22019,24777,24191,33648,12377,26981,8872,17668,7221,16691,5498,15094,2146,8601,449,3046,10,21,0,0,0,0,20250103,광진구,328065,310107,638172
202412,7호선,중화,107,1,8263,986,14808,5308,34725,9132,45186,21117,26774,10915,18095,10084,16274,10475,17301,12115,16496,13056,15140,14656,15527,18248,18419,22260,18788,26434,19383,37535,11224,31159,7873,20239,6646,18741,4797,17375,2234,10153,442,3870,5,145,0,0,0,0,20250103,중랑구,318507,314004,632511
202412,7호선,천왕,22,0,7670,1269,18362,6274,51549,9699,57646,19354,31431,8434,20319,7339,17292,8958,16912,11830,16425,13153,14640,14371,15161,18315,17720,23481,17084,31092,14970,45079,7271,35060,5656,21770,4091,19211,3034,16617,1340,11186,311,3053,1,132,0,9,0,0,20250103,구로구,338907,325686,664593
202412,7호선,철산,25,1,10148,4166,30335,12202,80792,16772,81482,34850,46788,27276,34540,20490,33952,21654,34652,24297,31320,27319,29547,28082,32178,33834,37380,43133,38268,63284,37535,91864,20944,66669,19165,40130,18545,37689,15595,32865,7048,20910,1258,5876,3,93,0,0,0,0,20250103,광명시,641500,653456,1294956
202412,7호선,청담,28,0,2401,3988,6405,31553,10904,56559,14725,130436,12902,87668,12705,35516,16037,23262,20720,23324,20522,24071,26212,21424,33297,19750,45446,20949,70670,22919,97455,21699,48583,13820,28787,10190,26942,9419,20412,7267,5805,4105,834,2803,7,9,0,15,0,0,20250103,강남구,521799,570746,1092545
202412,7호선,태릉입구,133,2,8456,993,7346,4554,18055,7656,23951,18104,16164,12484,13568,10100,13063,12043,14185,10993,14758,12019,15177,12768,16736,13283,18772,15936,19628,19016,20417,23777,11932,19734,9364,13311,8323,12198,6320,11821,3210,7301,639,3681,7,1380,0,0,0,0,20250103,노원구,260204,243154,503358
202412,7호선,하계,52,0,8929,1822,25757,6435,65522,14870,69671,27149,41414,22567,32706,18340,31592,18955,32450,23469,29977,27719,30144,25454,34074,29270,35618,33408,33619,41458,26018,60590,15307,51239,15316,31652,10925,28746,8550,27036,3074,19103,603,5846,0,29,0,0,0,0,20250103,노원구,551318,515157,1066475
202412,7호선,학동,10,0,1787,1573,4710,23741,8494,54115,11363,172559,11191,126725,12190,56002,15842,30386,20267,26632,24598,29865,30611,25435,38716,21114,50019,21952,89244,23945,150063,22063,70315,13318,39162,8292,34272,7600,25549,5762,10529,3668,1859,1279,0,8,0,0,0,0,20250103,강남구,650791,676034,1326825
202412,8호선,가락시장,183,1,3661,2584,6262,7488,12249,15804,14250,41545,11354,17360,10874,13989,12180,14805,12541,14047,13703,14236,16383,14466,18591,15614,19054,20612,24462,24943,30407,29245,15667,18478,15080,11991,15937,9647,13899,8201,6359,5689,1333,2154,7,638,0,18,0,0,20250103,송파구,274436,303555,577991
202412,8호선,강동구청,33,0,5463,771,11253,5876,29535,16213,38590,35382,24218,15416,18738,12778,16872,11717,16357,13103,16543,15471,16149,15519,17664,18714,20178,21090,23470,26868,28725,34789,11270,26472,9422,17567,7973,16375,5680,13798,2310,8522,510,2582,1,16,0,0,0,0,20250103,강동구,320954,329039,649993
202412,8호선,남위례,1,0,1679,1471,7170,4998,20514,9093,25789,25422,14593,11630,10589,7561,10463,7131,11081,7683,11117,9666,11158,9973,13579,10686,16445,14837,18602,18737,19430,25135,8822,18080,7741,12245,7591,10439,5760,9939,2438,6503,695,1630,2,20,0,0,0,0,20250103,성남시,225259,222879,448138
202412,8호선,단대오거리,35,2,10611,1634,19077,5494,47125,11289,54800,19167,28480,11446,19765,9106,18435,9914,19130,11862,18092,13305,16640,14587,17134,20171,19683,24636,21692,31447,21204,46711,10778,34344,7750,23330,5638,21107,3872,18549,1934,12082,414,4118,0,30,0,2,0,0,20250103,성남시,362289,344333,706622
202412,8호선,모란,12,0,2826,586,3156,3667,9387,4814,12090,11238,7579,6345,7433,6903,8656,7814,10513,8633,11702,8587,11558,8195,13157,8538,15459,9386,12945,8880,12308,11272,7179,7386,5285,4783,5328,4769,4569,4332,2626,2695,830,1608,4,493,0,0,0,0,20250103,성남시,164602,130924,295526
202412,8호선,문정,3,0,2714,3242,8149,10798,25787,53097,34705,169525,22095,79914,18600,31743,21068,21905,24908,22807,27774,23508,31250,22324,34821,22135,41648,26393,89056,31238,120509,41193,43175,29066,30521,19153,25845,16270,17537,15267,7610,8555,1382,2596,10,49,0,0,0,0,20250103,송파구,629167,650778,1279945
202412,8호선,복정,47,0,3971,2124,11140,8920,27107,10750,35066,19159,21956,13911,15449,10186,12518,7582,14591,9692,12940,9390,12810,9885,14834,12237,18094,15390,23628,21727,25337,28683,15174,20639,8494,14274,8362,13548,5806,11836,2373,5982,734,1363,0,14,0,0,0,0,20250103,송파구,290431,247292,537723
202412,8호선,산성,26,0,4724,623,10621,2080,29019,3163,31409,6527,17320,4545,11838,4746,9716,4547,9479,5686,9035,6415,8028,7469,8266,10718,8970,12515,9260,17201,6295,27008,3296,21723,2554,14289,2030,13462,1295,11654,668,7338,162,2851,0,11,0,0,0,0,20250103,성남시,184011,184571,368582
202412,8호선,석촌,0,0,2550,739,5989,4568,15418,8444,23985,23553,14378,21507,12188,14548,12375,16565,13707,17602,14536,18519,15103,18009,16495,19968,18264,21619,21479,28526,23295,35007,14401,22884,14182,14033,14657,12427,12047,10340,5163,6791,1024,2480,8,61,0,0,0,0,20250103,송파구,271244,318190,589434
202412,8호선,송파,3,1,3100,740,10217,8152,28978,11316,36083,20488,23695,11900,18345,9783,17350,9928,17216,11607,16396,13775,15392,15066,16950,18239,20890,21245,19716,25580,18942,33643,10874,24834,7755,16735,6442,16092,5521,14027,2042,7252,423,2463,0,72,0,0,0,0,20250103,송파구,296330,292938,589268
202412,8호선,수진,19,3,4092,529,6788,2396,16963,4484,22611,13534,13487,7082,9318,6285,9419,6919,10538,7084,9999,8657,9577,8798,10784,9177,12781,11048,10735,11847,8412,16602,5293,13228,4510,9200,4081,8252,2314,7279,1011,5099,243,1762,7,53,0,0,0,0,20250103,성남시,172982,159318,332300
202412,8호선,신흥,1,0,3769,565,7378,2500,18076,3342,21707,7256,12390,4649,8316,5439,7907,6130,8051,7871,8158,8939,8110,9378,9682,10600,10864,13192,9958,14907,9352,19567,5093,15550,4143,10366,3275,9287,2320,8026,1097,4732,232,1724,0,12,0,0,0,0,20250103,성남시,159879,164032,323911
202412,8호선,장지,9,0,5692,3000,18614,11227,44688,26065,50833,50154,34044,34762,24110,20706,22199,22580,23880,23567,25158,22711,26231,23825,32972,27318,38319,31586,48251,37473,51834,51879,30114,32121,24058,19955,18380,20120,9843,16879,3338,11131,656,2881,1,33,0,0,0,0,20250103,송파구,533224,489973,1023197
202411,1호선,동대문,590,18,11507,1945,9996,6511,16584,11007,21998,19645,21684,22600,19074,24639,19969,27822,24004,27805,25936,26784,28484,26633,29499,24895,30494,24445,29192,24138,24800,24307,18003,22357,16350,15417,14123,14482,10852,14426,5576,9536,869,2870,2,219,0,0,0,0,20241203,종로구,379586,372501,752087
202411,1호선,동묘앞,180,1,2890,959,3755,5025,9119,9155,14269,21391,12364,19393,13115,24170,18899,32633,25149,35682,32043,40288,38225,34281,39988,28751,40403,20925,33623,14964,19743,12091,9542,9264,5827,6952,4808,6860,3185,6600,1307,4506,137,2065,1,272,0,0,0,0,20241203,종로구,328572,336228,664800
202411,1호선,서울역,619,19,8411,8848,13670,58234,42622,113969,78886,238645,72030,167280,71474,88330,86344,80512,97653,91593,93173,94698,83086,85531,111905,90504,132902,92033,201177,101651,236216,104572,128174,73419,93352,50491,95845,46219,59877,30946,28943,14302,3414,3953,0,187,0,0,0,0,20241203,중구,1739773,1635936,3375709
202411,1호선,시청,71,0,2029,5239,3818,27038,7955,73183,10875,193991,14245,103550,17332,54484,23105,51507,25119,44694,34727,46356,44471,41736,57639,38433,74088,36145,108920,36193,170428,30085,70641,14539,63841,9546,53215,8349,31871,6087,10576,3948,575,1036,2,17,0,0,0,0,20241203,중구,825543,826156,1651699
202411,1호선,신설동,385,21,9307,2313,10188,9168,22551,25333,34146,55123,23436,34389,20746,22637,22311,20465,23688,19308,25281,21570,24949,19987,26653,21724,32198,23549,44203,25913,53672,32773,20167,23225,14420,16255,12192,15985,8603,13931,3820,9065,426,2683,1,7,0,0,0,0,20241203,동대문구,433343,415424,848767
202411,1호선,제기동,430,0,5622,2709,9341,10364,22679,21252,33535,38850,24113,33193,25807,38067,33074,47117,38959,48349,41908,51254,47170,47725,50858,39444,50513,35004,46101,28042,38398,27116,19590,18193,13109,12427,9142,11524,5505,9818,2482,5988,231,1617,6,0,0,0,0,0,20241203,동대문구,518573,528053,1046626
202411,1호선,종각,162,3,4146,5554,4166,34695,7076,114088,11214,263411,14172,157833,20070,66554,30049,61233,35539,54232,43698,51530,55588,44103,70592,40995,90202,43663,164981,51785,220633,52013,102088,25190,84425,12930,86065,9946,61990,7457,27067,4877,1899,1276,1,11,0,0,0,0,20241203,종로구,1135823,1103379,2239202
202411,1호선,종로3가,167,7,3915,2937,3957,13153,6240,27149,10403,64513,15356,65085,21666,57374,30408,67080,43311,67407,49239,62452,59575,54587,71402,47915,78556,46811,92227,45417,94848,45738,58003,23762,50433,13220,52490,10372,40754,8163,18600,5449,1831,2320,2,39,0,0,0,0,20241203,종로구,803383,730950,1534333
202411,1호선,종로5가,72,1,1877,3749,3133,17221,6000,40113,10346,92658,14514,68957,23525,57632,34834,58959,42640,55527,50905,52179,59716,49165,64026,42107,71833,38984,91336,35866,94694,32041,48799,18613,35588,10823,32541,7472,18484,5721,5718,3541,383,1018,1,7,0,0,0,0,20241203,종로구,710965,692354,1403319
202411,2호선,강남,152,3,8077,11824,17773,57227,39303,148032,64398,308999,57110,321984,56446,159511,72785,106403,89015,103865,103663,117876,117987,107623,143206,102395,170011,111921,255953,145579,314692,186590,212780,110003,163874,61077,178808,50064,155333,40727,74231,23350,12982,7009,15,135,0,2,0,0,20241203,강남구,2308594,2282199,4590793
202411,2호선,건대입구,325,5,15702,1933,22622,16334,55132,24748,94704,63293,66268,50204,43534,47568,42512,49700,48995,55452,52706,60695,56420,60785,61529,68160,70300,82757,83320,113017,90401,158492,68136,108291,70208,68315,74029,63114,74666,55881,45258,33739,7501,11902,13,1130,0,0,0,0,20241203,광진구,1144281,1195515,2339796
202411,2호선,구로디지털단지,450,17,41525,4871,54515,19343,142640,80687,190348,223006,120371,143810,72706,57746,65868,47185,71171,52644,71548,64415,65643,63567,70930,71586,87161,88478,140398,117730,204096,168610,98188,131248,62264,87502,52066,87312,41115,81874,19154,49395,3429,14990,1,382,0,0,0,0,20241203,구로구,1675587,1656398,3331985
202411,2호선,당산,51,6,8628,3819,19425,13347,49386,28583,60605,76781,38406,34863,27581,18567,25714,17643,27212,20902,25494,23511,23722,23628,25104,28689,31424,36171,45515,53864,58430,78508,25728,52881,21105,35931,20236,35433,18030,32298,8837,19730,1486,5549,8,145,0,0,0,0,20241203,영등포구,562127,640849,1202976
202411,2호선,도림천,2,0,406,343,1369,887,3468,3784,3600,6319,2374,2484,2054,1578,1946,1534,2283,1775,1776,1654,2284,2048,2607,1610,2947,2087,3231,2655,3762,3517,1547,2774,960,1994,836,1625,468,1185,206,904,47,347,2,14,0,0,0,0,20241203,구로구,38175,41118,79293
202411,2호선,뚝섬,10,0,3334,2580,9447,20931,18997,41822,27370,142788,18773,103303,16561,51382,20097,42120,24605,42886,30959,43923,36481,40540,48163,41872,62500,41406,96959,46174,143313,52638,74910,29887,52971,16455,45606,13496,28787,12203,11081,7938,1733,2651,4,116,0,0,0,0,20241203,성동구,772661,797111,1569772
202411,2호선,문래,17,1,4343,2367,15027,10598,45059,40013,53554,139132,30851,68968,22665,29986,22401,25798,27786,27421,29311,30180,29393,28153,32023,30767,39629,35981,69746,46202,115606,67956,41175,45286,30288,24657,33026,21093,27135,18863,13503,11164,2229,3869,6,106,0,0,0,0,20241203,영등포구,684773,708561,1393334
202411,2호선,방배,11,0,2533,3359,9169,13241,22132,27093,33078,75788,25707,61483,20460,34445,21605,27581,24870,28929,27559,27301,31540,26514,34623,25681,44189,27365,54811,34542,64286,39120,30143,26051,25272,17697,24472,16353,20013,15574,7361,9189,1667,2897,10,17,0,0,0,0,20241203,서초구,525511,540220,1065731
202411,2호선,봉천,98,7,16222,1338,29510,7049,86043,12849,125772,28264,78079,21333,44495,20014,37248,22115,37225,25209,36766,27050,33531,30524,32227,40151,32857,46242,33108,61792,33577,90835,20064,74502,16716,46943,14233,45000,10949,41760,4730,23956,1005,8098,3,346,0,0,0,0,20241203,관악구,724458,675377,1399835
202411,2호선,사당,147,8,13759,4293,30362,37170,80917,53079,108896,76048,81497,56740,54263,48255,49813,58904,57001,60184,59733,57573,65496,58151,67368,70537,72080,94611,85768,141476,104454,190134,75265,124511,72751,75548,81279,69847,73963,63636,40738,39414,6944,11715,14,697,0,0,0,0,20241203,동작구,1282508,1392531,2675039
202411,2호선,상왕십리,25,2,6322,875,14693,6327,43196,11898,69603,30722,39743,19911,25386,14873,21692,13869,22920,16121,22073,17518,20489,19314,21501,23074,23588,28312,27279,39059,27490,57890,18665,38685,12062,25401,10934,23890,7378,21991,3041,13619,576,4458,0,71,0,0,0,0,20241203,성동구,438656,427880,866536
202411,2호선,서초,2,0,1789,5382,8808,24196,19012,54915,30426,116983,29155,100399,23379,48327,31320,37205,30190,29028,36074,30469,39461,28147,48672,24854,54292,27269,79480,30116,96108,31016,46586,20988,32157,12779,30734,11653,19324,11245,6158,6393,1017,1552,2,14,0,0,0,0,20241203,서초구,664146,652930,1317076
202411,2호선,선릉,157,5,4726,6402,11820,46047,24625,122249,38602,290081,37909,227586,42105,108784,54124,72479,65258,66809,73422,74463,82710,62089,105320,55681,138749,55857,223690,63976,294608,65306,148075,40534,96671,25305,90528,21938,73099,19291,26522,11872,4405,4799,12,232,0,0,0,0,20241203,강남구,1637137,1441785,3078922
202411,2호선,성수,71,4,5435,4354,8563,35438,21987,74005,30057,255850,24707,167993,23649,101850,29012,91846,40721,94002,54004,98901,69282,97326,89052,96065,115411,91267,177214,90555,270478,89387,141458,50090,112521,25051,93568,18109,60300,15273,23160,11669,3432,6334,8,1001,0,0,0,0,20241203,성동구,1394090,1516370,2910460
202411,2호선,시청,22,1,1024,1908,2452,20905,5531,72138,9265,229395,14706,105948,21407,37745,27312,34009,26706,32472,33196,35545,41595,32169,51986,30008,66086,28410,122243,29463,180573,27589,68312,14101,54338,9095,45472,8764,28350,7425,10810,4507,1405,1467,4,98,0,0,0,0,20241203,중구,812795,763162,1575957
202411,2호선,신답,23,8,1306,76,2082,756,6383,892,11180,1785,4940,1019,2750,1126,2284,1143,2250,1504,2181,1639,1922,2080,1844,3032,2092,3678,2260,5269,2047,9986,1085,6682,634,3667,493,3962,392,3034,167,1883,42,532,0,0,0,0,0,0,20241203,성동구,48357,53753,102110
202411,2호선,신당,36,1,6352,1282,11631,6985,31397,15190,53800,30164,31737,23320,21766,19738,20611,21679,23857,22587,24512,24624,24443,24985,25709,27767,28888,33344,33031,44095,34515,62294,23752,39695,18954,25162,18332,22728,16619,20483,8821,12390,1603,3952,2,85,0,0,0,0,20241203,중구,460368,482550,942918
202411,2호선,신대방,283,14,25555,2094,35729,9134,91093,15033,135537,25337,85695,19356,47845,18389,38649,19365,39142,23261,36870,27419,31548,31650,31777,42055,33653,48820,35378,64961,31542,94454,20386,79837,15657,56165,12418,59110,10157,54461,4925,31914,921,9656,15,327,0,0,0,0,20241203,동작구,764775,732812,1497587
202411,2호선,신도림,4899,21,40030,5261,55255,21719,142496,46135,158371,112401,98955,77362,66920,67084,64750,69160,74145,71645,80070,77495,80267,75501,84571,85082,93233,100712,116500,130313,129801,188339,77348,126994,69968,78502,62859,73207,52153,69257,23701,49518,2868,21293,15,2600,0,0,0,0,20241203,구로구,1579175,1549601,3128776
202411,2호선,신림,250,11,38459,4043,70112,17883,182948,28984,274886,45382,171615,45103,95616,41742,79216,45413,83705,51409,79614,59362,72401,65184,70963,84058,77539,105169,79897,141867,78832,228729,53913,195371,46492,127469,43514,121431,37163,112858,21898,73926,4807,23269,16,651,0,0,0,0,20241203,관악구,1663856,1619314,3283170
202411,2호선,신설동,44,1,1218,334,1540,2045,4934,5159,9261,13119,6258,9918,5628,8417,6352,7620,7684,7603,8112,8154,9156,6853,9810,5989,10341,5540,12490,6252,12559,7706,4529,5546,2864,4145,2618,3519,1784,3390,733,2207,144,776,0,146,0,0,0,0,20241203,동대문구,118059,114439,232498
202411,2호선,신정네거리,99,1,8915,823,17979,2801,51181,4668,47533,11854,27119,8662,18583,7465,16475,8863,16876,10713,15871,12283,13348,13754,11966,18023,13223,23661,13056,33549,11516,50261,7027,36337,5222,21349,4481,19246,3422,16923,1673,10562,286,3047,0,162,0,0,0,0,20241203,양천구,305851,315007,620858
202411,2호선,신촌,76,6,7206,2940,15144,16695,37718,35359,56019,88598,43982,100611,42474,75240,50908,69551,62126,69557,67241,77532,68559,68692,79043,65767,96074,74615,111022,98703,105675,126809,72329,83891,76879,50914,82383,45048,78773,39994,37234,26982,6903,7392,10,174,0,0,0,0,20241203,마포구,1197778,1225070,2422848
202411,2호선,아현,28,2,5136,939,11147,4500,31005,11662,43971,22884,27118,14403,19459,12887,17988,11320,19728,13192,19271,14766,16965,15603,18473,17935,22695,21283,22783,27449,21221,36447,13894,26458,10000,18372,8043,17236,5888,16253,2367,9127,443,2822,2,49,0,1,0,0,20241203,마포구,337625,315590,653215
202411,2호선,양천구청,40,0,5253,853,12627,2547,33422,4986,30822,10445,19116,6084,12868,4735,11642,5400,13008,7092,11114,8464,8507,9481,8578,12882,9310,15647,9932,22348,9205,31317,4174,25268,3052,15004,2507,13601,2222,11055,707,8158,203,2618,1,44,0,0,0,0,20241203,양천구,208310,218029,426339
202411,2호선,역삼,48,6,3937,7353,9542,45300,16774,153294,28115,371958,26199,315345,27028,127772,36187,68201,42956,61859,51642,67780,62731,54115,83706,47011,116081,46854,239463,57788,275229,61618,152678,38350,87518,24748,79400,20157,52861,16707,20615,10882,3644,3449,7,97,0,0,0,0,20241203,강남구,1416361,1600644,3017005
202411,2호선,영등포구청,28,3,5395,3736,13970,16364,41156,38953,53228,125307,33594,56197,25021,29448,26053,27119,29322,28121,30494,30636,32315,28672,37251,30449,42403,34761,63071,43257,103815,62913,38265,40239,30081,24981,27051,22471,20099,19852,9395,13054,1742,5290,5,142,0,0,0,0,20241203,영등포구,663754,681965,1345719
