구명,연도,업종,평균_당월매출,연령대_20_매출,연령대_30_매출,연령대_40_매출,연령대_50_매출,주말_매출_비율,폐업률,총_유동인구,유동인구_20대,유동인구_30대,유동인구_40대,유동인구_50대,출근시간_유동인구_06_11,점심시간_유동인구_11_14,저녁시간_유동인구_17_21,평균_승차,평균_하차,총_직장인구,직장인구_20대,직장인구_30대,직장인구_40대,직장인구_50대,임대료,임대료_증감률,경쟁강도,임대료_매출_비율
종로구,2019,중식음식점,699225938.5238096,110196960.12698412,131072939.49206348,106372064.12698412,79259080.1111111,0.2009,4.42,937183.0608108108,175637.51013513515,155446.2939189189,156287.6689189189,148589.1689189189,178755.7668918919,161022.22297297296,181147.70945945947,696251.9944444444,706870.4166666666,230853.0,41050.0,67759.0,64767.0,40262.0,190777,0.0,173,0.000273
종로구,2019,치킨전문점,309560662.4137931,96997529.37931034,65359713.10344828,53475502.13793104,37811594.31034483,0.263,4.44,937183.0608108108,175637.51013513515,155446.2939189189,156287.6689189189,148589.1689189189,178755.7668918919,161022.22297297296,181147.70945945947,696251.9944444444,706870.4166666666,230853.0,41050.0,67759.0,64767.0,40262.0,190777,0.0,237,0.000616
종로구,2019,커피-음료,968044577.8324324,259582293.5405405,222852608.22702703,162090212.42162162,107080872.78378378,0.2452,8.77,937183.0608108108,175637.51013513515,155446.2939189189,156287.6689189189,148589.1689189189,178755.7668918919,161022.22297297296,181147.70945945947,696251.9944444444,706870.4166666666,230853.0,41050.0,67759.0,64767.0,40262.0,190777,0.0,749,0.000197
종로구,2019,한식음식점,2910996607.557377,461243325.3811476,513366406.7827869,486039259.7377049,444156684.9795082,0.2424,4.69,937183.0608108108,175637.51013513515,155446.2939189189,156287.6689189189,148589.1689189189,178755.7668918919,161022.22297297296,181147.70945945947,696251.9944444444,706870.4166666666,230853.0,41050.0,67759.0,64767.0,40262.0,190777,0.0,3011,6.6e-05
종로구,2020,분식전문점,449023331.7787611,124265601.10619467,106771284.59292036,86479922.96460177,59166874.380530976,0.2707,4.1,799025.4662162162,146582.1081081081,136078.7027027027,137265.11824324325,132854.36824324325,160552.9662162162,134207.4662162162,146582.7972972973,457759.7055555555,463110.8277777778,230874.75,41020.5,67823.25,64783.25,40268.75,182579,-4.3,679,0.000407
종로구,2020,양식음식점,869571996.4942529,226618049.8505747,205785308.95402297,118160028.4137931,106134482.37931034,0.2835,6.05,799025.4662162162,146582.1081081081,136078.7027027027,137265.11824324325,132854.36824324325,160552.9662162162,134207.4662162162,146582.7972972973,457759.7055555555,463110.8277777778,230874.75,41020.5,67823.25,64783.25,40268.75,182579,-4.3,931,0.00021
종로구,2020,일식음식점,1036191282.0169492,234707079.20338985,213020067.8644068,135527738.79661018,99628963.6779661,0.1738,6.76,799025.4662162162,146582.1081081081,136078.7027027027,137265.11824324325,132854.36824324325,160552.9662162162,134207.4662162162,146582.7972972973,457759.7055555555,463110.8277777778,230874.75,41020.5,67823.25,64783.25,40268.75,182579,-4.3,262,0.000176
종로구,2020,중식음식점,563174670.057971,82058943.11594203,103066779.31884058,86266973.72463769,66169846.507246375,0.1835,5.52,799025.4662162162,146582.1081081081,136078.7027027027,137265.11824324325,132854.36824324325,160552.9662162162,134207.4662162162,146582.7972972973,457759.7055555555,463110.8277777778,230874.75,41020.5,67823.25,64783.25,40268.75,182579,-4.3,171,0.000324
종로구,2020,치킨전문점,317396748.125,89625246.828125,69568381.1875,54412977.21875,40350493.640625,0.2411,3.97,799025.4662162162,146582.1081081081,136078.7027027027,137265.11824324325,132854.36824324325,160552.9662162162,134207.4662162162,146582.7972972973,457759.7055555555,463110.8277777778,230874.75,41020.5,67823.25,64783.25,40268.75,182579,-4.3,242,0.000575
종로구,2020,커피-음료,797777803.9243243,227261054.2918919,196410170.9567568,127438432.24864864,89536712.76216216,0.2431,9.31,799025.4662162162,146582.1081081081,136078.7027027027,137265.11824324325,132854.36824324325,160552.9662162162,134207.4662162162,146582.7972972973,457759.7055555555,463110.8277777778,230874.75,41020.5,67823.25,64783.25,40268.75,182579,-4.3,721,0.000229
종로구,2020,한식음식점,2367195433.47541,386502460.2336066,430089070.5860656,382605137.8647541,360559885.7418033,0.2156,5.95,799025.4662162162,146582.1081081081,136078.7027027027,137265.11824324325,132854.36824324325,160552.9662162162,134207.4662162162,146582.7972972973,457759.7055555555,463110.8277777778,230874.75,41020.5,67823.25,64783.25,40268.75,182579,-4.3,2891,7.7e-05
종로구,2021,분식전문점,534886722.3333333,127863162.34074074,121732824.55555557,111249081.77037036,80272582.37777779,0.2872,4.91,770784.9290540541,138937.0,129407.50675675676,132261.87162162163,130759.3412162162,156675.91554054053,130225.91891891892,140721.5168918919,450834.2,451761.0888888889,230084.75,40753.0,67772.75,64620.75,40166.5,188430,3.2,659,0.000352
종로구,2021,양식음식점,1053759499.4242424,266287954.1515152,265266187.8181818,146332277.8989899,113809047.04040404,0.3195,5.85,770784.9290540541,138937.0,129407.50675675676,132261.87162162163,130759.3412162162,156675.91554054053,130225.91891891892,140721.5168918919,450834.2,451761.0888888889,230084.75,40753.0,67772.75,64620.75,40166.5,188430,3.2,902,0.000179
종로구,2021,일식음식점,1283693058.8253968,255015181.3174604,248965425.4920635,164583341.12698412,136477524.015873,0.1785,6.55,770784.9290540541,138937.0,129407.50675675676,132261.87162162163,130759.3412162162,156675.91554054053,130225.91891891892,140721.5168918919,450834.2,451761.0888888889,230084.75,40753.0,67772.75,64620.75,40166.5,188430,3.2,257,0.000147
종로구,2021,중식음식점,735043965.9473684,109879872.03947368,137827769.9473684,116850071.10526316,92271110.4736842,0.1849,4.52,770784.9290540541,138937.0,129407.50675675676,132261.87162162163,130759.3412162162,156675.91554054053,130225.91891891892,140721.5168918919,450834.2,451761.0888888889,230084.75,40753.0,67772.75,64620.75,40166.5,188430,3.2,169,0.000256
종로구,2021,치킨전문점,329720207.3333333,62415999.625,67067875.91666666,65410686.80555555,54720249.61111111,0.2266,1.98,770784.9290540541,138937.0,129407.50675675676,132261.87162162163,130759.3412162162,156675.91554054053,130225.91891891892,140721.5168918919,450834.2,451761.0888888889,230084.75,40753.0,67772.75,64620.75,40166.5,188430,3.2,248,0.000571
종로구,2021,커피-음료,1062845390.5918368,297209232.6938776,259416917.9387755,172558536.04591838,129290121.25,0.2719,8.14,770784.9290540541,138937.0,129407.50675675676,132261.87162162163,130759.3412162162,156675.91554054053,130225.91891891892,140721.5168918919,450834.2,451761.0888888889,230084.75,40753.0,67772.75,64620.75,40166.5,188430,3.2,711,0.000177
종로구,2021,한식음식점,2912991970.483333,442517812.53333336,520052436.95,460382034.48333335,463687898.6041667,0.2346,5.19,770784.9290540541,138937.0,129407.50675675676,132261.87162162163,130759.3412162162,156675.91554054053,130225.91891891892,140721.5168918919,450834.2,451761.0888888889,230084.75,40753.0,67772.75,64620.75,40166.5,188430,3.2,2834,6.5e-05
종로구,2022,분식전문점,766706677.6587301,176029922.8968254,176608417.55555555,159444594.53174603,117966721.57936507,0.3155,3.17,817500.2837837838,156525.05067567568,135401.875,136551.89864864864,135798.0337837838,164549.52027027027,138563.4831081081,151854.86824324325,527740.05,529491.0555555555,225584.75,39968.5,66503.0,63455.25,39418.75,167010,-11.37,642,0.000218
종로구,2022,양식음식점,1279948049.4554455,291838122.8811881,323280162.0891089,192823809.52475247,142835343.9009901,0.33,4.78,817500.2837837838,156525.05067567568,135401.875,136551.89864864864,135798.0337837838,164549.52027027027,138563.4831081081,151854.86824324325,527740.05,529491.0555555555,225584.75,39968.5,66503.0,63455.25,39418.75,167010,-11.37,897,0.00013
종로구,2022,일식음식점,1376282465.65625,243711082.71875,273887831.0,179711901.875,155773496.859375,0.1945,4.17,817500.2837837838,156525.05067567568,135401.875,136551.89864864864,135798.0337837838,164549.52027027027,138563.4831081081,151854.86824324325,527740.05,529491.0555555555,225584.75,39968.5,66503.0,63455.25,39418.75,167010,-11.37,276,0.000121
종로구,2022,중식음식점,1058230274.985294,151904267.47058824,205165234.0147059,162236370.8529412,128101396.86764704,0.202,5.43,817500.2837837838,156525.05067567568,135401.875,136551.89864864864,135798.0337837838,164549.52027027027,138563.4831081081,151854.86824324325,527740.05,529491.0555555555,225584.75,39968.5,66503.0,63455.25,39418.75,167010,-11.37,174,0.000158
종로구,2022,치킨전문점,492494607.74647886,86152608.0140845,105762560.63380282,88297487.74647887,76697622.94366197,0.2361,5.62,817500.2837837838,156525.05067567568,135401.875,136551.89864864864,135798.0337837838,164549.52027027027,138563.4831081081,151854.86824324325,527740.05,529491.0555555555,225584.75,39968.5,66503.0,63455.25,39418.75,167010,-11.37,252,0.000339
종로구,2022,커피-음료,1310799344.482412,320891501.53768843,324482253.2914573,224467678.14572865,169988032.9246231,0.2873,6.43,817500.2837837838,156525.05067567568,135401.875,136551.89864864864,135798.0337837838,164549.52027027027,138563.4831081081,151854.86824324325,527740.05,529491.0555555555,225584.75,39968.5,66503.0,63455.25,39418.75,167010,-11.37,742,0.000127
종로구,2022,한식음식점,3878249192.53112,529179202.0207469,696952402.6804979,599843834.7219917,615967683.5850623,0.2537,3.29,817500.2837837838,156525.05067567568,135401.875,136551.89864864864,135798.0337837838,164549.52027027027,138563.4831081081,151854.86824324325,527740.05,529491.0555555555,225584.75,39968.5,66503.0,63455.25,39418.75,167010,-11.37,2850,4.3e-05
종로구,2023,분식전문점,833162908.95,173363744.11666667,192474191.64166668,170281493.70833334,139392863.20833334,0.306,4.1,824106.5337837838,161247.7331081081,139218.69256756757,137281.63851351352,136467.41554054053,165011.55405405405,140820.55405405405,154859.5608108108,595796.9833333333,598761.3277777778,219002.25,39117.75,64695.25,61630.75,38105.5,177511,6.29,631,0.000213
종로구,2023,양식음식점,1465384558.6831684,276818354.5940594,354893652.0990099,236907881.55445543,173140082.84158415,0.3044,4.01,824106.5337837838,161247.7331081081,139218.69256756757,137281.63851351352,136467.41554054053,165011.55405405405,140820.55405405405,154859.5608108108,595796.9833333333,598761.3277777778,219002.25,39117.75,64695.25,61630.75,38105.5,177511,6.29,909,0.000121
종로구,2023,일식음식점,1584102488.9322033,262884554.1186441,328021781.7966102,208972964.77966103,172808177.15254238,0.1979,3.69,824106.5337837838,161247.7331081081,139218.69256756757,137281.63851351352,136467.41554054053,165011.55405405405,140820.55405405405,154859.5608108108,595796.9833333333,598761.3277777778,219002.25,39117.75,64695.25,61630.75,38105.5,177511,6.29,287,0.000112
종로구,2023,중식음식점,1138142785.6029413,154997241.47058824,227312149.3088236,168425263.19117647,138537192.3382353,0.2041,6.49,824106.5337837838,161247.7331081081,139218.69256756757,137281.63851351352,136467.41554054053,165011.55405405405,140820.55405405405,154859.5608108108,595796.9833333333,598761.3277777778,219002.25,39117.75,64695.25,61630.75,38105.5,177511,6.29,173,0.000156
종로구,2023,치킨전문점,591036989.057971,89757609.42028986,126934202.49275362,102778538.0,95582393.91304348,0.2298,5.24,824106.5337837838,161247.7331081081,139218.69256756757,137281.63851351352,136467.41554054053,165011.55405405405,140820.55405405405,154859.5608108108,595796.9833333333,598761.3277777778,219002.25,39117.75,64695.25,61630.75,38105.5,177511,6.29,253,0.0003
종로구,2023,커피-음료,1373543899.8059702,294912789.6666667,338660932.68159205,235905821.16417912,187483111.83084577,0.2737,7.63,824106.5337837838,161247.7331081081,139218.69256756757,137281.63851351352,136467.41554054053,165011.55405405405,140820.55405405405,154859.5608108108,595796.9833333333,598761.3277777778,219002.25,39117.75,64695.25,61630.75,38105.5,177511,6.29,763,0.000129
종로구,2023,한식음식점,4500306806.354167,551179610.1291667,806604838.8166667,682925463.2208333,708471967.125,0.2476,4.08,824106.5337837838,161247.7331081081,139218.69256756757,137281.63851351352,136467.41554054053,165011.55405405405,140820.55405405405,154859.5608108108,595796.9833333333,598761.3277777778,219002.25,39117.75,64695.25,61630.75,38105.5,177511,6.29,2869,3.9e-05
종로구,2024,분식전문점,789952470.4621849,150285116.34453782,183796249.61344537,159592355.66386554,137645320.34453782,0.2959,14.15,810147.7195945946,161263.9358108108,137356.2195945946,135286.9662162162,132398.65202702704,162398.72297297296,138180.0337837838,152784.05067567568,611307.05,615470.6333333333,218394.75,38863.5,64598.25,61548.5,38034.25,195850,10.33,546,0.000248
종로구,2024,양식음식점,1395972529.0952382,253483467.5142857,337665909.7428572,217249508.57142857,168331166.34285715,0.2955,15.14,810147.7195945946,161263.9358108108,137356.2195945946,135286.9662162162,132398.65202702704,162398.72297297296,138180.0337837838,152784.05067567568,611307.05,615470.6333333333,218394.75,38863.5,64598.25,61548.5,38034.25,195850,10.33,796,0.00014
종로구,2024,일식음식점,1488971195.9056604,224539613.43396223,302034450.6037736,197945612.7735849,169265130.41509435,0.1901,10.75,810147.7195945946,161263.9358108108,137356.2195945946,135286.9662162162,132398.65202702704,162398.72297297296,138180.0337837838,152784.05067567568,611307.05,615470.6333333333,218394.75,38863.5,64598.25,61548.5,38034.25,195850,10.33,274,0.000132
종로구,2024,중식음식점,1155454914.878788,146671893.45454547,235415406.7121212,171264609.9090909,140827064.62121212,0.2042,17.51,810147.7195945946,161263.9358108108,137356.2195945946,135286.9662162162,132398.65202702704,162398.72297297296,138180.0337837838,152784.05067567568,611307.05,615470.6333333333,218394.75,38863.5,64598.25,61548.5,38034.25,195850,10.33,146,0.00017
종로구,2024,치킨전문점,539272467.3692307,68551086.38461539,114291006.0,96217105.09230769,91599739.33846152,0.2209,16.03,810147.7195945946,161263.9358108108,137356.2195945946,135286.9662162162,132398.65202702704,162398.72297297296,138180.0337837838,152784.05067567568,611307.05,615470.6333333333,218394.75,38863.5,64598.25,61548.5,38034.25,195850,10.33,220,0.000363
종로구,2024,커피-음료,1405559102.1519608,285600067.6666667,341576088.84313726,234313708.72058824,205554331.1617647,0.2706,11.31,810147.7195945946,161263.9358108108,137356.2195945946,135286.9662162162,132398.65202702704,162398.72297297296,138180.0337837838,152784.05067567568,611307.05,615470.6333333333,218394.75,38863.5,64598.25,61548.5,38034.25,195850,10.33,737,0.000139
종로구,2024,한식음식점,4597544519.689075,544572682.8529412,847193548.394958,677936034.0588236,719881162.0630252,0.2422,11.7,810147.7195945946,161263.9358108108,137356.2195945946,135286.9662162162,132398.65202702704,162398.72297297296,138180.0337837838,152784.05067567568,611307.05,615470.6333333333,218394.75,38863.5,64598.25,61548.5,38034.25,195850,10.33,2663,4.3e-05
중구,2019,분식전문점,459516831.6449276,101607019.61594205,115154011.80434784,96071283.03623188,55617874.13768116,0.2155,5.45,972405.4044117648,170272.35294117648,198530.375,177562.01470588235,154913.97794117648,197905.36397058825,178095.70955882352,180531.5698529412,501326.9351851852,498614.737654321,414496.0,90615.0,130991.0,102900.0,65966.0,224286,0.0,573,0.000488
중구,2019,양식음식점,983000784.6551723,200517908.52873564,232871396.89655173,157763990.13793105,96824425.70114942,0.2607,5.72,972405.4044117648,170272.35294117648,198530.375,177562.01470588235,154913.97794117648,197905.36397058825,178095.70955882352,180531.5698529412,501326.9351851852,498614.737654321,414496.0,90615.0,130991.0,102900.0,65966.0,224286,0.0,527,0.000228
중구,2019,일식음식점,934447854.2894737,134658916.17105263,187688851.53947368,142524361.5526316,89354008.01315789,0.1204,5.8,972405.4044117648,170272.35294117648,198530.375,177562.01470588235,154913.97794117648,197905.36397058825,178095.70955882352,180531.5698529412,501326.9351851852,498614.737654321,414496.0,90615.0,130991.0,102900.0,65966.0,224286,0.0,357,0.00024
중구,2019,중식음식점,777397297.3409091,92773761.4659091,134290844.54545453,118724635.11363636,76771720.0340909,0.1406,8.13,972405.4044117648,170272.35294117648,198530.375,177562.01470588235,154913.97794117648,197905.36397058825,178095.70955882352,180531.5698529412,501326.9351851852,498614.737654321,414496.0,90615.0,130991.0,102900.0,65966.0,224286,0.0,226,0.000289
중구,2019,치킨전문점,205088272.2368421,41294449.97368421,43364111.47368421,42216735.31578948,27298467.94736842,0.1779,5.38,972405.4044117648,170272.35294117648,198530.375,177562.01470588235,154913.97794117648,197905.36397058825,178095.70955882352,180531.5698529412,501326.9351851852,498614.737654321,414496.0,90615.0,130991.0,102900.0,65966.0,224286,0.0,264,0.001094
중구,2019,커피-음료,1265447846.724551,262966848.46107784,305774714.1916168,244424268.62275448,143209294.62275448,0.203,9.02,972405.4044117648,170272.35294117648,198530.375,177562.01470588235,154913.97794117648,197905.36397058825,178095.70955882352,180531.5698529412,501326.9351851852,498614.737654321,414496.0,90615.0,130991.0,102900.0,65966.0,224286,0.0,847,0.000177
중구,2019,한식음식점,3655099338.901288,403588541.2017167,602507036.1888412,623052565.9742489,494548130.4248927,0.1673,4.74,972405.4044117648,170272.35294117648,198530.375,177562.01470588235,154913.97794117648,197905.36397058825,178095.70955882352,180531.5698529412,501326.9351851852,498614.737654321,414496.0,90615.0,130991.0,102900.0,65966.0,224286,0.0,2756,6.1e-05
중구,2020,분식전문점,433620013.62857145,79876672.97142857,106187922.15714286,90223383.72857144,59335640.27857143,0.1794,4.79,845158.0919117647,143401.0330882353,177525.78676470587,161301.5,139927.56985294115,179458.7205882353,152690.01838235295,149329.93014705885,323858.67823343846,324037.83911671926,415266.0,90802.75,131209.5,103096.75,66102.5,217674,-2.95,576,0.000502
중구,2020,양식음식점,827982355.7,172536262.63333333,209088761.1111111,127568741.7,78805640.62222221,0.2355,5.69,845158.0919117647,143401.0330882353,177525.78676470587,161301.5,139927.56985294115,179458.7205882353,152690.01838235295,149329.93014705885,323858.67823343846,324037.83911671926,415266.0,90802.75,131209.5,103096.75,66102.5,217674,-2.95,530,0.000263
중구,2020,일식음식점,787147498.3717948,102904195.17948718,151319656.52564102,117177001.16666669,78183848.1923077,0.0935,8.55,845158.0919117647,143401.0330882353,177525.78676470587,161301.5,139927.56985294115,179458.7205882353,152690.01838235295,149329.93014705885,323858.67823343846,324037.83911671926,415266.0,90802.75,131209.5,103096.75,66102.5,217674,-2.95,353,0.000277
중구,2020,중식음식점,580373959.1458334,64612972.22916666,103894613.42708331,92055817.72916669,62538190.09375,0.1323,9.05,845158.0919117647,143401.0330882353,177525.78676470587,161301.5,139927.56985294115,179458.7205882353,152690.01838235295,149329.93014705885,323858.67823343846,324037.83911671926,415266.0,90802.75,131209.5,103096.75,66102.5,217674,-2.95,221,0.000375
중구,2020,치킨전문점,176612343.36363637,32609425.31168831,37677165.14285714,37534976.03896104,26725067.51948052,0.1699,7.07,845158.0919117647,143401.0330882353,177525.78676470587,161301.5,139927.56985294115,179458.7205882353,152690.01838235295,149329.93014705885,323858.67823343846,324037.83911671926,415266.0,90802.75,131209.5,103096.75,66102.5,217674,-2.95,263,0.001232
중구,2020,커피-음료,1041517497.1294118,205589188.5117647,263780141.4117647,210176019.77058825,115516666.5117647,0.159,9.0,845158.0919117647,143401.0330882353,177525.78676470587,161301.5,139927.56985294115,179458.7205882353,152690.01838235295,149329.93014705885,323858.67823343846,324037.83911671926,415266.0,90802.75,131209.5,103096.75,66102.5,217674,-2.95,870,0.000209
중구,2020,한식음식점,3219308321.722944,360233353.5974026,555440212.1298702,551955705.8398268,466907648.26406926,0.1595,5.45,845158.0919117647,143401.0330882353,177525.78676470587,161301.5,139927.56985294115,179458.7205882353,152690.01838235295,149329.93014705885,323858.67823343846,324037.83911671926,415266.0,90802.75,131209.5,103096.75,66102.5,217674,-2.95,2740,6.8e-05
중구,2021,분식전문점,679532225.7172414,116912543.45517242,164515723.5172414,145032617.1310345,95629405.00689656,0.1774,5.78,815287.2794117647,138199.8455882353,171862.95220588235,155961.01102941178,135563.83088235295,173685.65073529413,146993.47794117648,142693.47794117648,322225.22756410256,320663.5544871795,418192.75,91426.5,132083.5,103871.0,66642.25,228567,5.0,571,0.000336
중구,2021,양식음식점,993098501.1630436,205994083.7608696,256002836.7608696,157000332.1521739,97104956.26086956,0.2817,4.31,815287.2794117647,138199.8455882353,171862.95220588235,155961.01102941178,135563.83088235295,173685.65073529413,146993.47794117648,142693.47794117648,322225.22756410256,320663.5544871795,418192.75,91426.5,132083.5,103871.0,66642.25,228567,5.0,533,0.00023
중구,2021,일식음식점,994352384.4470588,162273594.54117647,196957480.27058825,140471027.25882354,100418551.58823527,0.1307,7.43,815287.2794117647,138199.8455882353,171862.95220588235,155961.01102941178,135563.83088235295,173685.65073529413,146993.47794117648,142693.47794117648,322225.22756410256,320663.5544871795,418192.75,91426.5,132083.5,103871.0,66642.25,228567,5.0,349,0.00023
중구,2021,중식음식점,659969929.5196079,72680735.13725491,115246731.8235294,106160688.07843135,82589673.16666667,0.1482,7.14,815287.2794117647,138199.8455882353,171862.95220588235,155961.01102941178,135563.83088235295,173685.65073529413,146993.47794117648,142693.47794117648,322225.22756410256,320663.5544871795,418192.75,91426.5,132083.5,103871.0,66642.25,228567,5.0,221,0.000346
중구,2021,치킨전문점,181470322.4125,28164843.825,34606176.2625,38787722.1,34810780.8875,0.1696,8.9,815287.2794117647,138199.8455882353,171862.95220588235,155961.01102941178,135563.83088235295,173685.65073529413,146993.47794117648,142693.47794117648,322225.22756410256,320663.5544871795,418192.75,91426.5,132083.5,103871.0,66642.25,228567,5.0,256,0.00126
중구,2021,커피-음료,1505831341.5136611,295103518.1912568,382837589.6830601,320636100.6393443,188251777.3169399,0.1366,9.72,815287.2794117647,138199.8455882353,171862.95220588235,155961.01102941178,135563.83088235295,173685.65073529413,146993.47794117648,142693.47794117648,322225.22756410256,320663.5544871795,418192.75,91426.5,132083.5,103871.0,66642.25,228567,5.0,873,0.000152
중구,2021,한식음식점,3965439574.982759,439877554.6982759,696176629.6810344,666493125.9482758,591521858.9698275,0.1671,5.22,815287.2794117647,138199.8455882353,171862.95220588235,155961.01102941178,135563.83088235295,173685.65073529413,146993.47794117648,142693.47794117648,322225.22756410256,320663.5544871795,418192.75,91426.5,132083.5,103871.0,66642.25,228567,5.0,2724,5.8e-05
중구,2022,분식전문점,721477280.4965986,117737695.00680272,171127326.13605443,156501811.91836736,107974182.6122449,0.1866,5.67,864981.0625,151288.9338235294,181109.04411764705,164347.08088235295,141815.01102941178,183368.01470588235,156188.0625,153506.33455882352,385063.65705128206,382829.4551282051,414350.75,90197.0,131031.0,103111.75,66125.25,240380,5.17,549,0.000333
중구,2022,양식음식점,1134274795.28125,210514817.84375,283478414.2916667,184562550.29166663,117127331.22916669,0.279,6.84,864981.0625,151288.9338235294,181109.04411764705,164347.08088235295,141815.01102941178,183368.01470588235,156188.0625,153506.33455882352,385063.65705128206,382829.4551282051,414350.75,90197.0,131031.0,103111.75,66125.25,240380,5.17,531,0.000212
중구,2022,일식음식점,1129624854.3522727,175999377.38636363,219710020.60227272,154229193.8181818,113191290.2840909,0.1265,7.12,864981.0625,151288.9338235294,181109.04411764705,164347.08088235295,141815.01102941178,183368.01470588235,156188.0625,153506.33455882352,385063.65705128206,382829.4551282051,414350.75,90197.0,131031.0,103111.75,66125.25,240380,5.17,352,0.000213
중구,2022,중식음식점,937036636.2631578,88698124.31578948,151193968.82105264,142200026.50526315,114641332.44210526,0.139,9.68,864981.0625,151288.9338235294,181109.04411764705,164347.08088235295,141815.01102941178,183368.01470588235,156188.0625,153506.33455882352,385063.65705128206,382829.4551282051,414350.75,90197.0,131031.0,103111.75,66125.25,240380,5.17,224,0.000257
중구,2022,치킨전문점,360007006.3472222,54666428.625,71153228.97222222,72510124.18055555,62916753.30555555,0.186,6.59,864981.0625,151288.9338235294,181109.04411764705,164347.08088235295,141815.01102941178,183368.01470588235,156188.0625,153506.33455882352,385063.65705128206,382829.4551282051,414350.75,90197.0,131031.0,103111.75,66125.25,240380,5.17,255,0.000668
중구,2022,커피-음료,1785243012.3351352,320546085.6054054,447939343.1135135,390723563.74054056,240968087.28108108,0.1446,8.55,864981.0625,151288.9338235294,181109.04411764705,164347.08088235295,141815.01102941178,183368.01470588235,156188.0625,153506.33455882352,385063.65705128206,382829.4551282051,414350.75,90197.0,131031.0,103111.75,66125.25,240380,5.17,898,0.000135
중구,2022,한식음식점,5172182173.987013,528204272.2294372,905915284.121212,828952113.04329,744296546.8744589,0.1838,5.63,864981.0625,151288.9338235294,181109.04411764705,164347.08088235295,141815.01102941178,183368.01470588235,156188.0625,153506.33455882352,385063.65705128206,382829.4551282051,414350.75,90197.0,131031.0,103111.75,66125.25,240380,5.17,2700,4.6e-05
중구,2023,분식전문점,828411124.1388888,122851653.2986111,196193688.6736111,178041980.6736111,128472678.16666669,0.1823,17.25,880038.3897058824,153521.11764705885,186375.5,167686.63602941178,143777.41911764705,184973.7205882353,160665.81985294115,159424.30147058822,462864.3685897436,458557.375,407205.0,87944.5,129004.25,101677.75,65102.75,229682,-4.45,475,0.000277
중구,2023,양식음식점,1167790354.1770833,186321778.60416663,271511035.1145833,200049948.51041663,129249405.58333331,0.2523,12.67,880038.3897058824,153521.11764705885,186375.5,167686.63602941178,143777.41911764705,184973.7205882353,160665.81985294115,159424.30147058822,462864.3685897436,458557.375,407205.0,87944.5,129004.25,101677.75,65102.75,229682,-4.45,510,0.000197
중구,2023,일식음식점,1274993888.2444444,178429517.5,252385744.42222223,177913561.46666667,129525675.58888888,0.1306,10.38,880038.3897058824,153521.11764705885,186375.5,167686.63602941178,143777.41911764705,184973.7205882353,160665.81985294115,159424.30147058822,462864.3685897436,458557.375,407205.0,87944.5,129004.25,101677.75,65102.75,229682,-4.45,354,0.00018
중구,2023,중식음식점,999535780.3894736,86065479.69473684,153786859.4631579,145744738.6736842,119535059.70526315,0.1283,11.11,880038.3897058824,153521.11764705885,186375.5,167686.63602941178,143777.41911764705,184973.7205882353,160665.81985294115,159424.30147058822,462864.3685897436,458557.375,407205.0,87944.5,129004.25,101677.75,65102.75,229682,-4.45,232,0.00023
중구,2023,치킨전문점,454696804.4117647,58648412.8382353,91949869.3235294,93844291.89705884,75978075.35294117,0.179,11.44,880038.3897058824,153521.11764705885,186375.5,167686.63602941178,143777.41911764705,184973.7205882353,160665.81985294115,159424.30147058822,462864.3685897436,458557.375,407205.0,87944.5,129004.25,101677.75,65102.75,229682,-4.45,240,0.000505
중구,2023,커피-음료,1946868068.909091,297065864.9251337,472498276.631016,426753478.7914438,282339455.06417114,0.1422,9.91,880038.3897058824,153521.11764705885,186375.5,167686.63602941178,143777.41911764705,184973.7205882353,160665.81985294115,159424.30147058822,462864.3685897436,458557.375,407205.0,87944.5,129004.25,101677.75,65102.75,229682,-4.45,900,0.000118
중구,2023,한식음식점,5995494866.548245,544718929.6666666,1021645859.1403508,945681539.6622808,874733695.7850877,0.1774,12.6,880038.3897058824,153521.11764705885,186375.5,167686.63602941178,143777.41911764705,184973.7205882353,160665.81985294115,159424.30147058822,462864.3685897436,458557.375,407205.0,87944.5,129004.25,101677.75,65102.75,229682,-4.45,2524,3.8e-05
중구,2024,분식전문점,789878109.6713287,102946988.73426571,182174695.3216783,167786023.37762237,130701290.1818182,0.1839,5.06,863931.7095588235,152706.28676470587,182849.8933823529,165619.5625,140394.85661764705,181490.9448529412,158636.4669117647,157936.26470588235,488179.45192307694,482676.4807692308,429370.25,92498.5,135843.25,107245.25,68881.25,275398,19.9,469,0.000349
중구,2024,양식음식점,1164371519.5,184552532.10416663,266270655.69791663,205183010.5,134735565.67708334,0.2523,5.66,863931.7095588235,152706.28676470587,182849.8933823529,165619.5625,140394.85661764705,181490.9448529412,158636.4669117647,157936.26470588235,488179.45192307694,482676.4807692308,429370.25,92498.5,135843.25,107245.25,68881.25,275398,19.9,500,0.000237
중구,2024,일식음식점,1244238637.764706,153251951.70588234,253371439.7294117,169647318.70588234,124001953.8117647,0.1278,6.85,863931.7095588235,152706.28676470587,182849.8933823529,165619.5625,140394.85661764705,181490.9448529412,158636.4669117647,157936.26470588235,488179.45192307694,482676.4807692308,429370.25,92498.5,135843.25,107245.25,68881.25,275398,19.9,367,0.000221
